df_indexes,away_starters,home_starters,away_text,home_text,game_time_remaining,away_game_score,home_game_score,home_substitution_out,home_substitution_in,away_substitution_out,away_substitution_in,elapsed_game_time,home_team,away_team,date_of_game,indexes,current_home_five_players,current_away_five_players,,Mikal Bridges,Jae Crowder,Deandre Ayton,Devin Booker,Chris Paul,Cameron Johnson,Cameron Payne,Torrey Craig,Dario Saric,ETwaun Moore,LeBron James,Anthony Davis,Andre Drummond,Kentavious Caldwell,Dennis Schroder,Kyle Kuzma,Montrezl Harrell,Alex Caruso,Talen Horton,Wesley Matthews
10,LeBron James,0,LeBron James enters as starting Forward,,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,0,,LeBron James,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Anthony Davis,0,Anthony Davis enters as starting Forward,,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,1,,"LeBron James, Anthony Davis",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Andre Drummond,0,Andre Drummond enters as starting Center,,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,2,,"LeBron James, Anthony Davis, Andre Drummond",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kentavious Caldwell,0,Kentavious Caldwell enters as starting Gua=rd,,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,3,,"LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Dennis Schroder,0,Dennis Schroder enters as starting Guard,,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,4,,"LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
15,0,Mikal Bridges,,Mikal Bridges enters as starting Forward,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,5,Mikal Bridges,"LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
16,0,Jae Crowder,,Jae Crowder enters as starting Forward,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,6,"Mikal Bridges, Jae Crowder","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
17,0,Deandre Ayton,,Deandre Ayton enters as starting Center,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,7,"Mikal Bridges, Jae Crowder, Deandre Ayton","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
18,0,Devin Booker,,Devin Booker enters as starting Guard,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,8,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
19,0,Chris Paul,,Chris Paul enters as starting Guard,12:00,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,9,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
20,0,0,Andre Drummond wins the jump ball. Deandre Ayton loses the jump ball.,,11:56,0,0,0,0,0,0,4.0,Suns,Lakers,2021-05-23,10,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
21,0,0,,Jae Crowder 3 point shot missed.,11:34,0,0,0,0,0,0,26.0,Suns,Lakers,2021-05-23,11,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
22,0,0,,Chris Paul offensive rebound.,11:30,0,0,0,0,0,0,30.0,Suns,Lakers,2021-05-23,12,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
23,0,0,,Devin Booker 3 point shot missed.,11:28,0,0,0,0,0,0,32.0,Suns,Lakers,2021-05-23,13,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
24,0,0,Andre Drummond defensive rebound.,,11:25,0,0,0,0,0,0,35.0,Suns,Lakers,2021-05-23,14,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
25,0,0,Kentavious Caldwell 2 point shot missed.,,11:04,0,0,0,0,0,0,56.0,Suns,Lakers,2021-05-23,15,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
26,0,0,,Chris Paul defensive rebound.,11:02,0,0,0,0,0,0,58.0,Suns,Lakers,2021-05-23,16,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
27,0,0,,Devin Booker layup missed. Blocked by Anthony Davis.,10:59,0,0,0,0,0,0,61.0,Suns,Lakers,2021-05-23,17,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
28,0,0,Andre Drummond defensive rebound.,,10:55,0,0,0,0,0,0,65.0,Suns,Lakers,2021-05-23,18,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
29,0,0,Dennis Schroder 2 point shot made.,,10:40,2,0,0,0,0,0,80.0,Suns,Lakers,2021-05-23,19,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
30,0,0,,Devin Booker 3 point shot made. Assisted by Chris Paul.,10:16,2,3,0,0,0,0,104.0,Suns,Lakers,2021-05-23,20,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
31,0,0,,Jae Crowder personal foul.,9:59,0,0,0,0,0,0,121.0,Suns,Lakers,2021-05-23,21,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
32,0,0,Dennis Schroder free throw made (1 of 2).,,9:59,3,3,0,0,0,0,121.0,Suns,Lakers,2021-05-23,22,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
33,0,0,Dennis Schroder free throw missed (2 of 2).,,9:59,0,0,0,0,0,0,121.0,Suns,Lakers,2021-05-23,23,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
34,0,0,,Deandre Ayton defensive rebound.,9:56,0,0,0,0,0,0,124.0,Suns,Lakers,2021-05-23,24,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
35,0,0,,Mikal Bridges 3 point shot missed.,9:44,0,0,0,0,0,0,136.0,Suns,Lakers,2021-05-23,25,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
36,0,0,Kentavious Caldwell defensive rebound.,,9:41,0,0,0,0,0,0,139.0,Suns,Lakers,2021-05-23,26,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
37,0,0,LeBron James 2 point shot made.,,9:31,5,3,0,0,0,0,149.0,Suns,Lakers,2021-05-23,27,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
38,0,0,,Deandre Ayton layup made. Assisted by Jae Crowder.,9:19,5,5,0,0,0,0,161.0,Suns,Lakers,2021-05-23,28,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
39,0,0,Andre Drummond dunk made. Assisted by Dennis Schroder.,,9:07,7,5,0,0,0,0,173.0,Suns,Lakers,2021-05-23,29,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
40,0,0,,Deandre Ayton 2 point shot made. Assisted by Chris Paul.,8:44,7,7,0,0,0,0,196.0,Suns,Lakers,2021-05-23,30,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
41,0,0,Kentavious Caldwell 3 point shot missed.,,8:21,0,0,0,0,0,0,219.0,Suns,Lakers,2021-05-23,31,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
42,0,0,Andre Drummond offensive rebound.,,8:18,0,0,0,0,0,0,222.0,Suns,Lakers,2021-05-23,32,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
43,0,0,Kentavious Caldwell 3 point shot missed.,,8:10,0,0,0,0,0,0,230.0,Suns,Lakers,2021-05-23,33,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
44,0,0,Andre Drummond offensive rebound.,,8:07,0,0,0,0,0,0,233.0,Suns,Lakers,2021-05-23,34,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
45,0,0,Andre Drummond layup made.,,8:06,9,7,0,0,0,0,234.0,Suns,Lakers,2021-05-23,35,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
46,0,0,,Mikal Bridges 3 point shot made. Assisted by Devin Booker.,7:59,9,10,0,0,0,0,241.0,Suns,Lakers,2021-05-23,36,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
47,0,0,LeBron James 3 point shot made.,,7:45,12,10,0,0,0,0,255.0,Suns,Lakers,2021-05-23,37,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
48,0,0,,Deandre Ayton turnover. Dennis Schroder steals.,7:30,0,0,0,0,0,0,270.0,Suns,Lakers,2021-05-23,38,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
49,0,0,LeBron James 3 point shot made. Assisted by Dennis Schroder.,,7:25,15,10,0,0,0,0,275.0,Suns,Lakers,2021-05-23,39,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
50,0,0,,Deandre Ayton layup missed.,7:10,0,0,0,0,0,0,290.0,Suns,Lakers,2021-05-23,40,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
51,0,0,,Deandre Ayton offensive rebound.,7:10,0,0,0,0,0,0,290.0,Suns,Lakers,2021-05-23,41,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
52,0,0,,Deandre Ayton 2 point shot made.,7:07,15,12,0,0,0,0,293.0,Suns,Lakers,2021-05-23,42,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
53,0,0,LeBron James 2 point shot missed.,,6:54,0,0,0,0,0,0,306.0,Suns,Lakers,2021-05-23,43,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
54,0,0,,Chris Paul defensive rebound.,6:54,0,0,0,0,0,0,306.0,Suns,Lakers,2021-05-23,44,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
55,0,0,,Chris Paul 3 point shot made.,6:47,15,15,0,0,0,0,313.0,Suns,Lakers,2021-05-23,45,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Andre Drummond, Kentavious Caldwell, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
56,0,0,Substitution out: Andre Drummond. Substitution in: Kyle Kuzma.,,6:46,0,0,0,0,Andre Drummond,Kyle Kuzma,314.0,Suns,Lakers,2021-05-23,46,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
57,0,0,Anthony Davis dunk made. Assisted by Kentavious Caldwell.,,6:34,17,15,0,0,0,0,326.0,Suns,Lakers,2021-05-23,47,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
58,0,0,Dennis Schroder personal foul.,,6:21,0,0,0,0,0,0,339.0,Suns,Lakers,2021-05-23,48,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
59,0,0,,Mikal Bridges 2 point shot missed.,6:08,0,0,0,0,0,0,352.0,Suns,Lakers,2021-05-23,49,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
60,0,0,,PHO offensive rebound.,6:07,0,0,0,0,0,0,353.0,Suns,Lakers,2021-05-23,50,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
61,0,0,,PHO turnover.,6:07,0,0,0,0,0,0,353.0,Suns,Lakers,2021-05-23,51,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
62,0,0,Kentavious Caldwell 3 point shot missed.,,5:46,0,0,0,0,0,0,374.0,Suns,Lakers,2021-05-23,52,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
63,0,0,,Jae Crowder defensive rebound.,5:43,0,0,0,0,0,0,377.0,Suns,Lakers,2021-05-23,53,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
64,0,0,,Deandre Ayton layup made. Assisted by Jae Crowder.,5:38,17,17,0,0,0,0,382.0,Suns,Lakers,2021-05-23,54,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","LeBron James, Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0
65,0,0,Substitution out: LeBron James. Substitution in: Montrezl Harrell.,,5:26,0,0,0,0,LeBron James,Montrezl Harrell,394.0,Suns,Lakers,2021-05-23,55,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
66,0,0,Montrezl Harrell personal foul.,,5:26,0,0,0,0,0,0,394.0,Suns,Lakers,2021-05-23,56,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
67,0,0,Montrezl Harrell turnover.,,5:26,0,0,0,0,0,0,394.0,Suns,Lakers,2021-05-23,57,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
68,0,0,,Devin Booker dunk made. Assisted by Jae Crowder.,5:23,17,19,0,0,0,0,397.0,Suns,Lakers,2021-05-23,58,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
69,0,0,Dennis Schroder 2 point shot missed.,,4:58,0,0,0,0,0,0,422.0,Suns,Lakers,2021-05-23,59,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
